FILE                                          	RA                	DEC                 	OBJECT                         	OBSTECH                     	
batch_19838/OB_2255585_2019-06-29T00-51.fits  	218.23777375      	-42.40545416666667  	HIP71140                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255588_2019-06-27T01-54.fits  	229.29461         	-34.57707416666667  	HIP74797                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255591_2019-05-26T02-12.fits  	199.6452725       	-51.28577583333333  	HIP64933                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255597_2019-05-11T05-09.fits  	237.2171983333333 	-29.48344416666667  	HIP77457                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255597_2019-06-29T02-28.fits  	237.2171983333333 	-29.48344416666667  	HIP77457                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255609_2019-06-29T01-40.fits  	230.0558041666666 	-34.92543722222222  	HIP75056                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255618_2019-05-01T05-50.fits  	232.7017683333333 	-45.42441305555555  	HIP75957                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255621_2019-05-10T04-32.fits  	224.9776545833333 	-46.24793305555556  	HIP73393                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255624_2019-05-26T02-58.fits  	221.3357629166667 	-36.14777166666666  	HIP72140                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255627_2019-04-09T03-26.fits  	188.3330383333333 	-54.98112805555556  	HIP61265                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255627_2019-04-09T03-44.fits  	188.3330383333333 	-54.98112805555556  	HIP61265                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255630_2019-05-26T03-44.fits  	222.7446104166667 	-42.82251666666667  	HIP72627                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255633_2019-05-01T06-38.fits  	248.5435420833333 	-38.39029444444444  	HIP81136                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255636_2019-04-28T07-27.fits  	253.1328683333333 	-42.99179333333333  	HIP82560                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255639_2019-04-09T02-30.fits  	175.2509525       	-54.548765          	HIP56993                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255639_2019-04-09T02-48.fits  	175.2509525       	-54.548765          	HIP56993                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255642_2019-05-12T06-02.fits  	240.4952679166666 	-37.53436805555555  	HIP78533                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255648_2019-04-26T03-38.fits  	187.0802516666666 	-64.34098944444445  	HIP60851                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255654_2019-05-25T02-01.fits  	205.1568829166666 	-44.33023833333333  	HIP66722                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255654_2019-06-27T00-12.fits  	205.1568829166666 	-44.33023833333333  	HIP66722                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255654_2019-06-29T23-56.fits  	205.1568829166666 	-44.33023833333333  	HIP66722                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255657_2019-05-26T01-21.fits  	183.0428091666666 	-63.45411388888889  	HIP59502                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2256245_2019-08-01T01-10.fits  	243.2982991666666 	-22.4851725         	HD 145718                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2256245_2019-08-03T01-09.fits  	243.2982991666666 	-22.4851725         	HD 145718                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2260254_2020-03-17T08-38.fits  	230.4506245833333 	-48.31763027777778  	HD136352                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2260257_2019-07-28T01-23.fits  	259.0026533333333 	11.05767083333333   	GJ3998                         	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2260263_2019-07-06T03-25.fits  	264.2652725       	-44.31921277777778  	GJ682                          	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2260266_2019-07-23T01-36.fits  	256.1160129166666 	-28.5826775         	HD154088                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2260266_2019-07-23T01-42.fits  	256.1160129166666 	-28.5826775         	HD154088                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2260269_2019-11-26T06-01.fits  	147.7793825       	-43.50278416666666  	HD85512                        	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2260269_2019-11-26T06-25.fits  	147.7793825       	-43.50278416666666  	HD85512                        	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2260269_2019-11-26T06-45.fits  	147.7793825       	-43.50278416666666  	HD85512                        	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2260269_2020-01-04T06-35.fits  	147.7793825       	-43.50278416666666  	HD85512                        	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2260269_2020-01-04T06-38.fits  	147.7793825       	-43.50278416666666  	HD85512                        	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2260284_2019-11-26T07-20.fits  	169.0008516666666 	-57.54765972222222  	GJ422                          	IMAGE,DUAL,CORONOGRAPHY     	
